file_name,text,bin_category,normalized_length
/drive/MyDrive/Comp 542/IAM/words/c06/c06-091/c06-091-03-10.png,an,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/l01/l01-129/l01-129-02-00.png,ear,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/j04/j04-111/j04-111-07-09.png,bismuth,short,0.75
/drive/MyDrive/Comp 542/IAM/words/b05/b05-074/b05-074-06-07.png,",",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/b06/b06-032/b06-032-00-07.png,under,short,0.5
/drive/MyDrive/Comp 542/IAM/words/p03/p03-158/p03-158-04-08.png,",",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/m04/m04-000/m04-000-03-00.png,too,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/a03/a03-014/a03-014-03-01.png,Phouma,short,0.625
/drive/MyDrive/Comp 542/IAM/words/a05/a05-084/a05-084-09-02.png,Peers',short,0.625
/drive/MyDrive/Comp 542/IAM/words/e01/e01-032/e01-032-00-03.png,patterns,short,0.875
/drive/MyDrive/Comp 542/IAM/words/f02/f02-000/f02-000-06-03.png,years,short,0.5
/drive/MyDrive/Comp 542/IAM/words/d01/d01-024/d01-024-00-05.png,a,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/c02/c02-000/c02-000-04-00.png,Wicki's,short,0.75
/drive/MyDrive/Comp 542/IAM/words/f07/f07-076a/f07-076a-07-00.png,of,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/e01/e01-092/e01-092-01-02.png,possesses,short,1.0
/drive/MyDrive/Comp 542/IAM/words/h07/h07-028/h07-028-00-02.png,the,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/g03/g03-043/g03-043-04-04.png,.,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/a01/a01-113/a01-113-01-04.png,from,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/d01/d01-104/d01-104-03-09.png,which,short,0.5
/drive/MyDrive/Comp 542/IAM/words/g07/g07-038/g07-038-03-01.png,referred,short,0.875
/drive/MyDrive/Comp 542/IAM/words/g07/g07-026b/g07-026b-02-07.png,span,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/e04/e04-119/e04-119-02-00.png,the,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/n04/n04-022/n04-022-03-05.png,have,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/k07/k07-122/k07-122-06-03.png,to,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/n03/n03-038/n03-038-01-00.png,ways,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/j04/j04-012/j04-012-00-02.png,time,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/g07/g07-044/g07-044-03-07.png,to,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/c03/c03-021d/c03-021d-03-02.png,instinct,short,0.875
/drive/MyDrive/Comp 542/IAM/words/g06/g06-026g/g06-026g-02-12.png,writing,short,0.75
/drive/MyDrive/Comp 542/IAM/words/a04/a04-023/a04-023-03-02.png,.,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/f02/f02-020/f02-020-02-00.png,resort,short,0.625
/drive/MyDrive/Comp 542/IAM/words/g06/g06-031b/g06-031b-08-04.png,",",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/f07/f07-084b/f07-084b-07-01.png,could,short,0.5
/drive/MyDrive/Comp 542/IAM/words/g07/g07-000b/g07-000b-09-05.png,.,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/n02/n02-104/n02-104-07-03.png,in,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/f07/f07-101b/f07-101b-00-01.png,same,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/e06/e06-010/e06-010-00-09.png,the,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/d04/d04-096/d04-096-03-02.png,",",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/c04/c04-160/c04-160-06-01.png,.,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/d07/d07-089/d07-089-05-06.png,the,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/m01/m01-079/m01-079-00-03.png,for,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/g06/g06-026g/g06-026g-03-08.png,Whigs,short,0.5
/drive/MyDrive/Comp 542/IAM/words/h07/h07-066a/h07-066a-00-01.png,offices,short,0.75
/drive/MyDrive/Comp 542/IAM/words/l07/l07-131/l07-131-00-05.png,and,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/j06/j06-005/j06-005-01-00.png,meters,short,0.625
/drive/MyDrive/Comp 542/IAM/words/c03/c03-084b/c03-084b-06-04.png,theme,short,0.5
/drive/MyDrive/Comp 542/IAM/words/l01/l01-133/l01-133-01-02.png,'d,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/p03/p03-072/p03-072-04-06.png,at,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/j07/j07-009/j07-009-07-10.png,.,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/g07/g07-022b/g07-022b-02-02.png,I,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/p02/p02-131/p02-131-02-04.png,was,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/n06/n06-182/n06-182-05-06.png,the,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/m01/m01-000/m01-000-02-01.png,away,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/f01/f01-070/f01-070-04-05.png,such,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/r03/r03-007/r03-007-00-04.png,of,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/j04/j04-008/j04-008-05-06.png,must,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/c06/c06-031/c06-031-04-01.png,two,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/c01/c01-014/c01-014-08-00.png,of,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/g07/g07-074a/g07-074a-00-06.png,known,short,0.5
/drive/MyDrive/Comp 542/IAM/words/p02/p02-081/p02-081-08-05.png,giving,short,0.625
/drive/MyDrive/Comp 542/IAM/words/a05/a05-000/a05-000-01-06.png,likely,short,0.625
/drive/MyDrive/Comp 542/IAM/words/m04/m04-216/m04-216-05-05.png,.,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/g06/g06-101/g06-101-04-05.png,a,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/a06/a06-110/a06-110-03-04.png,"""",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/a06/a06-014/a06-014-05-06.png,",",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/b06/b06-000/b06-000-00-09.png,of,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/h07/h07-003/h07-003-03-08.png,as,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/g06/g06-037c/g06-037c-04-03.png,in,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/g06/g06-011m/g06-011m-00-04.png,the,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/g04/g04-011/g04-011-02-04.png,Secretary,short,1.0
/drive/MyDrive/Comp 542/IAM/words/b06/b06-100/b06-100-08-01.png,year,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/l04/l04-147/l04-147-05-02.png,...,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/c03/c03-096e/c03-096e-01-04.png,.,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/j01/j01-066/j01-066-06-06.png,circuit,short,0.75
/drive/MyDrive/Comp 542/IAM/words/h04/h04-025/h04-025-06-02.png,in,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/n06/n06-175/n06-175-08-07.png,"""",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/g06/g06-037p/g06-037p-00-08.png,be,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/g06/g06-026e/g06-026e-01-11.png,.,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/l01/l01-105/l01-105-10-03.png,a,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/g04/g04-068/g04-068-00-05.png,much,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/r06/r06-003/r06-003-05-03.png,rooms,short,0.5
/drive/MyDrive/Comp 542/IAM/words/l04/l04-179/l04-179-03-06.png,a,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/k04/k04-064/k04-064-04-07.png,dullness,short,0.875
/drive/MyDrive/Comp 542/IAM/words/f07/f07-084a/f07-084a-07-05.png,A,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/g07/g07-028b/g07-028b-00-06.png,affection,short,1.0
/drive/MyDrive/Comp 542/IAM/words/j04/j04-024/j04-024-08-06.png,",",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/g06/g06-045l/g06-045l-01-03.png,",",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/g04/g04-052/g04-052-03-01.png,architect,short,1.0
/drive/MyDrive/Comp 542/IAM/words/j04/j04-065/j04-065-04-09.png,evidence,short,0.875
/drive/MyDrive/Comp 542/IAM/words/g06/g06-018f/g06-018f-02-16.png,find,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/l01/l01-187/l01-187-03-08.png,a,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/g04/g04-063/g04-063-00-08.png,the,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/e01/e01-092/e01-092-03-00.png,It,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/p03/p03-027/p03-027-05-10.png,had,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/g06/g06-011o/g06-011o-10-00.png,troops,short,0.625
/drive/MyDrive/Comp 542/IAM/words/g06/g06-050j/g06-050j-00-00.png,Mauro's,short,0.75
/drive/MyDrive/Comp 542/IAM/words/n02/n02-082a/n02-082a-06-03.png,eyes,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/r02/r02-038/r02-038-00-07.png,wasn't,short,0.625
/drive/MyDrive/Comp 542/IAM/words/a01/a01-030/a01-030-02-08.png,of,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/j01/j01-066/j01-066-08-01.png,partial,short,0.75
/drive/MyDrive/Comp 542/IAM/words/j06/j06-008/j06-008-00-01.png,permanent,short,1.0
/drive/MyDrive/Comp 542/IAM/words/h06/h06-089/h06-089-07-04.png,is,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/a06/a06-134/a06-134-00-00.png,The,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/a01/a01-102/a01-102-01-01.png,the,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/c03/c03-021a/c03-021a-02-04.png,yet,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/m04/m04-061/m04-061-00-08.png,about,short,0.5
/drive/MyDrive/Comp 542/IAM/words/a05/a05-025/a05-025-05-02.png,C.I.G.S.,short,0.875
/drive/MyDrive/Comp 542/IAM/words/m01/m01-090/m01-090-01-08.png,Thetan,short,0.625
/drive/MyDrive/Comp 542/IAM/words/m06/m06-076/m06-076-03-07.png,',very short,0.0
/drive/MyDrive/Comp 542/IAM/words/c03/c03-096d/c03-096d-00-00.png,Only,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/a06/a06-000/a06-000-06-06.png,Budget,short,0.625
/drive/MyDrive/Comp 542/IAM/words/g06/g06-042m/g06-042m-06-05.png,.,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/e04/e04-015/e04-015-04-04.png,in,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/l07/l07-131/l07-131-03-01.png,I,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/l01/l01-050/l01-050-01-06.png,to,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/l04/l04-043/l04-043-00-09.png,no,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/b04/b04-128/b04-128-00-02.png,the,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/f07/f07-092b/f07-092b-01-03.png,said,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/e01/e01-092/e01-092-06-05.png,",",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/g05/g05-094/g05-094-05-02.png,And,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/n04/n04-149/n04-149-04-06.png,You,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/d06/d06-011/d06-011-02-04.png,idea,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/h07/h07-017/h07-017-06-02.png,",",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/j04/j04-070/j04-070-04-01.png,and,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/b04/b04-047/b04-047-03-06.png,of,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/g06/g06-050f/g06-050f-00-12.png,",",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/l07/l07-135/l07-135-03-00.png,fifty,short,0.5
/drive/MyDrive/Comp 542/IAM/words/g06/g06-026b/g06-026b-03-05.png,has,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/k07/k07-141/k07-141-03-02.png,something,short,1.0
/drive/MyDrive/Comp 542/IAM/words/c03/c03-094e/c03-094e-03-01.png,editor,short,0.625
/drive/MyDrive/Comp 542/IAM/words/a06/a06-051/a06-051-05-01.png,later,short,0.5
/drive/MyDrive/Comp 542/IAM/words/c04/c04-144/c04-144-03-04.png,Tom,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/d01/d01-056/d01-056-03-02.png,just,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/k02/k02-067/k02-067-04-02.png,a,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/f02/f02-003/f02-003-03-04.png,seek,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/p02/p02-105/p02-105-04-01.png,make,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/g04/g04-036/g04-036-00-04.png,",",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/p03/p03-033/p03-033-02-01.png,variety,short,0.75
/drive/MyDrive/Comp 542/IAM/words/h04/h04-082/h04-082-02-01.png,number,short,0.625
/drive/MyDrive/Comp 542/IAM/words/e01/e01-062/e01-062-07-00.png,crochet,short,0.75
/drive/MyDrive/Comp 542/IAM/words/d01/d01-123/d01-123-02-01.png,out,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/g06/g06-031b/g06-031b-06-04.png,that,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/c02/c02-012/c02-012-02-00.png,want,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/n03/n03-079/n03-079-01-01.png,",",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/g07/g07-074a/g07-074a-06-04.png,for,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/a06/a06-008/a06-008-02-01.png,.,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/c04/c04-056/c04-056-08-02.png,the,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/a01/a01-102/a01-102-07-04.png,it,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/e07/e07-094/e07-094-04-07.png,they,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/f04/f04-100/f04-100-06-03.png,Oaks,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/e01/e01-107/e01-107-07-04.png,in,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/b01/b01-009/b01-009-00-05.png,a,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/g04/g04-011/g04-011-07-02.png,of,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/l04/l04-005/l04-005-02-04.png,it,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/c03/c03-094a/c03-094a-08-06.png,with,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/g06/g06-047k/g06-047k-04-04.png,men,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/c03/c03-007d/c03-007d-06-00.png,worn,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/f07/f07-028a/f07-028a-01-05.png,",",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/a01/a01-082u/a01-082u-01-05.png,the,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/e07/e07-007/e07-007-00-06.png,the,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/m02/m02-090/m02-090-03-05.png,leave,short,0.5
/drive/MyDrive/Comp 542/IAM/words/g06/g06-031k/g06-031k-03-02.png,but,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/r03/r03-002/r03-002-06-00.png,tent,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/c03/c03-016a/c03-016a-09-07.png,.,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/c04/c04-075/c04-075-05-03.png,?,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/h02/h02-037/h02-037-04-02.png,of,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/b01/b01-018/b01-018-05-06.png,a,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/a06/a06-057/a06-057-02-07.png,attack,short,0.625
/drive/MyDrive/Comp 542/IAM/words/n01/n01-000/n01-000-04-07.png,well,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/h07/h07-044a/h07-044a-06-01.png,costs,short,0.5
/drive/MyDrive/Comp 542/IAM/words/c02/c02-082/c02-082-06-03.png,him,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/h04/h04-061/h04-061-06-05.png,.,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/r06/r06-076/r06-076-03-01.png,",",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/m06/m06-083/m06-083-05-01.png,to,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/g06/g06-011g/g06-011g-00-07.png,still,short,0.5
/drive/MyDrive/Comp 542/IAM/words/p03/p03-004/p03-004-03-02.png,At,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/f07/f07-092a/f07-092a-04-05.png,it,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/l04/l04-082/l04-082-05-02.png,concealed,short,1.0
/drive/MyDrive/Comp 542/IAM/words/g06/g06-011g/g06-011g-01-09.png,health,short,0.625
/drive/MyDrive/Comp 542/IAM/words/k01/k01-051/k01-051-04-05.png,than,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/m04/m04-100/m04-100-07-05.png,seat,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/e04/e04-127/e04-127-05-03.png,of,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/l07/l07-181/l07-181-07-01.png,garden,short,0.625
/drive/MyDrive/Comp 542/IAM/words/p02/p02-109/p02-109-03-05.png,Doc,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/c03/c03-000f/c03-000f-01-02.png,Taste,short,0.5
/drive/MyDrive/Comp 542/IAM/words/c03/c03-016a/c03-016a-05-08.png,the,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/g07/g07-074a/g07-074a-04-03.png,and,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/g06/g06-047m/g06-047m-00-06.png,whom,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/g06/g06-026e/g06-026e-00-03.png,truly,short,0.5
/drive/MyDrive/Comp 542/IAM/words/b01/b01-089/b01-089-07-07.png,UN,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/c04/c04-150/c04-150-06-09.png,who,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/a01/a01-003/a01-003-02-05.png,.,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/g06/g06-037c/g06-037c-07-02.png,the,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/p06/p06-104/p06-104-02-06.png,Devil,short,0.5
/drive/MyDrive/Comp 542/IAM/words/a01/a01-128u/a01-128u-03-04.png,his,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/m04/m04-007/m04-007-04-08.png,Mrs.,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/h07/h07-030a/h07-030a-00-00.png,Some,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/p02/p02-090/p02-090-03-02.png,to,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/g07/g07-074a/g07-074a-00-09.png,were,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/c03/c03-016b/c03-016b-07-04.png,is,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/g06/g06-045o/g06-045o-04-01.png,being,short,0.5
/drive/MyDrive/Comp 542/IAM/words/h07/h07-023/h07-023-03-05.png,from,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/r03/r03-030/r03-030-02-06.png,at,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/a05/a05-099/a05-099-03-03.png,launched,short,0.875
/drive/MyDrive/Comp 542/IAM/words/b06/b06-045/b06-045-00-02.png,years,short,0.5
/drive/MyDrive/Comp 542/IAM/words/n04/n04-139/n04-139-00-05.png,"""",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/r06/r06-049/r06-049-09-07.png,note,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/k04/k04-099/k04-099-06-01.png,of,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/n04/n04-202/n04-202-00-02.png,met,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/k03/k03-138/k03-138-05-00.png,was,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/a04/a04-010/a04-010-02-00.png,House,short,0.5
/drive/MyDrive/Comp 542/IAM/words/d06/d06-015/d06-015-04-09.png,go,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/n04/n04-044/n04-044-05-06.png,and,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/a03/a03-043/a03-043-03-06.png,for,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/b01/b01-009/b01-009-05-07.png,In,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/h07/h07-063a/h07-063a-07-04.png,and,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/a01/a01-113u/a01-113u-06-02.png,Labour,short,0.625
/drive/MyDrive/Comp 542/IAM/words/m04/m04-152/m04-152-01-13.png,bus,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/k04/k04-010/k04-010-00-04.png,preparing,short,1.0
/drive/MyDrive/Comp 542/IAM/words/e01/e01-032/e01-032-04-02.png,a,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/h02/h02-043/h02-043-06-00.png,the,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/c03/c03-087d/c03-087d-02-02.png,generate,short,0.875
/drive/MyDrive/Comp 542/IAM/words/c03/c03-021c/c03-021c-01-02.png,.,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/a06/a06-095/a06-095-00-02.png,said,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/a03/a03-071/a03-071-02-02.png,on,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/m04/m04-152/m04-152-03-03.png,.,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/d06/d06-030/d06-030-03-06.png,any,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/e07/e07-072/e07-072-10-05.png,used,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/e07/e07-101/e07-101-07-03.png,can,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/n03/n03-126/n03-126-03-00.png,few,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/k04/k04-085/k04-085-04-04.png,and,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/g06/g06-045k/g06-045k-05-03.png,doctor,short,0.625
/drive/MyDrive/Comp 542/IAM/words/f02/f02-020/f02-020-06-00.png,since,short,0.5
/drive/MyDrive/Comp 542/IAM/words/g06/g06-026e/g06-026e-05-03.png,.,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/d06/d06-082/d06-082-03-00.png,become,short,0.625
/drive/MyDrive/Comp 542/IAM/words/g06/g06-031p/g06-031p-03-04.png,of,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/j04/j04-035/j04-035-04-07.png,of,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/g06/g06-026l/g06-026l-04-00.png,Whigs,short,0.5
/drive/MyDrive/Comp 542/IAM/words/b02/b02-105/b02-105-00-03.png,so,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/b05/b05-074/b05-074-02-07.png,and,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/e02/e02-100/e02-100-05-01.png,to,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/g02/g02-065/g02-065-05-02.png,of,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/a06/a06-014/a06-014-06-04.png,.,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/g04/g04-026/g04-026-02-09.png,the,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/f02/f02-036/f02-036-05-09.png,and,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/a01/a01-020u/a01-020u-03-05.png,Africans,short,0.875
/drive/MyDrive/Comp 542/IAM/words/d04/d04-081/d04-081-07-02.png,Passover,short,0.875
/drive/MyDrive/Comp 542/IAM/words/r06/r06-044/r06-044-03-01.png,",",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/b06/b06-015/b06-015-09-00.png,the,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/g06/g06-037d/g06-037d-08-00.png,toms,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/b05/b05-098/b05-098-01-09.png,so,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/b01/b01-004/b01-004-04-08.png,which,short,0.5
/drive/MyDrive/Comp 542/IAM/words/c04/c04-075/c04-075-01-09.png,out,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/l04/l04-066/l04-066-02-09.png,love,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/e02/e02-074/e02-074-03-02.png,household,short,1.0
/drive/MyDrive/Comp 542/IAM/words/b01/b01-118/b01-118-06-07.png,them,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/a01/a01-063x/a01-063x-01-04.png,past,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/g06/g06-018p/g06-018p-04-02.png,Naples,short,0.625
/drive/MyDrive/Comp 542/IAM/words/r06/r06-137/r06-137-05-02.png,her,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/c06/c06-128/c06-128-00-03.png,evening,short,0.75
